Date,Kwh,year,month,day,city
2014-07-10,0.0,2014,07,10,NEA MESIMVRIA
2014-07-11,22971416.1924028,2014,07,11,AGIA TRIADA
2014-07-11,16455526.741583,2014,07,11,SIDIROKASTRO
2014-07-11,25929564.1316995,2014,07,11,KIPI
2014-07-11,0.0,2014,07,11,NEA MESIMVRIA
2014-07-12,21547754.8612998,2014,07,12,AGIA TRIADA
2014-07-12,14815613.2943236,2014,07,12,SIDIROKASTRO
2014-07-12,16757451.8444196,2014,07,12,KIPI
2014-07-12,0.0,2014,07,12,NEA MESIMVRIA
2014-07-13,21360272.136233,2014,07,13,AGIA TRIADA
2014-07-13,15373143.4381719,2014,07,13,SIDIROKASTRO
2014-07-13,9380306.14909023,2014,07,13,KIPI
2014-07-13,0.0,2014,07,13,NEA MESIMVRIA
2014-07-14,50610928.0630055,2014,07,14,AGIA TRIADA
2014-07-14,17271236.7289492,2014,07,14,SIDIROKASTRO
2014-07-14,14962729.882019,2014,07,14,KIPI
2014-07-14,0.0,2014,07,14,NEA MESIMVRIA
2014-07-15,22951088.5737658,2014,07,15,AGIA TRIADA
2014-07-15,29440605.5367157,2014,07,15,SIDIROKASTRO
2014-07-15,25942466.3633225,2014,07,15,KIPI
2014-07-15,0.0,2014,07,15,NEA MESIMVRIA
2014-07-16,27972286.1776666,2014,07,16,AGIA TRIADA
2014-07-16,26329899.2065075,2014,07,16,SIDIROKASTRO
2014-07-16,25925799.3422684,2014,07,16,KIPI
2014-07-16,0.0,2014,07,16,NEA MESIMVRIA
2014-07-17,26015377.4597333,2014,07,17,AGIA TRIADA
2014-07-17,0.0,2014,07,17,SIDIROKASTRO
2014-07-17,24027846.6355118,2014,07,17,KIPI
2014-07-17,0.0,2014,07,17,NEA MESIMVRIA
2014-07-18,23036301.2863098,2014,07,18,AGIA TRIADA
2014-07-18,18071065.230401,2014,07,18,SIDIROKASTRO
2014-07-18,25933195.7626881,2014,07,18,KIPI
2014-07-18,0.0,2014,07,18,NEA MESIMVRIA
2014-07-19,29964229.1322842,2014,07,19,AGIA TRIADA
2014-07-19,5848771.25030476,2014,07,19,SIDIROKASTRO
2014-07-19,25931628.8133645,2014,07,19,KIPI
2014-07-19,0.0,2014,07,19,NEA MESIMVRIA
2014-07-20,24574624.7257134,2014,07,20,AGIA TRIADA
2014-07-20,0.0,2014,07,20,SIDIROKASTRO
2014-07-20,25945871.0403236,2014,07,20,KIPI
2014-07-20,0.0,2014,07,20,NEA MESIMVRIA
2014-07-21,31008283.7960642,2014,07,21,AGIA TRIADA
2014-07-21,0.0,2014,07,21,SIDIROKASTRO
2014-07-21,25938959.8262188,2014,07,21,KIPI
2014-07-21,0.0,2014,07,21,NEA MESIMVRIA
2014-07-22,32890478.2378868,2014,07,22,AGIA TRIADA
2014-07-22,0.0,2014,07,22,SIDIROKASTRO
2014-07-22,25923263.5518178,2014,07,22,KIPI
2014-07-22,0.0,2014,07,22,NEA MESIMVRIA
2014-07-23,39952630.2987452,2014,07,23,AGIA TRIADA
2014-07-23,10141103.1318572,2014,07,23,SIDIROKASTRO
2014-07-23,25974430.9074074,2014,07,23,KIPI
2014-07-23,0.0,2014,07,23,NEA MESIMVRIA
2014-07-24,34628080.2479693,2014,07,24,AGIA TRIADA
2014-07-24,11193809.151761,2014,07,24,SIDIROKASTRO
2014-07-24,25948280.4110474,2014,07,24,KIPI
2014-07-24,0.0,2014,07,24,NEA MESIMVRIA
2014-07-25,31550334.4817419,2014,07,25,AGIA TRIADA
2014-07-25,10550777.7002017,2014,07,25,SIDIROKASTRO
2014-07-25,25937877.8072109,2014,07,25,KIPI
2014-07-25,0.0,2014,07,25,NEA MESIMVRIA
2014-07-26,23927905.1758038,2014,07,26,AGIA TRIADA
2014-07-26,0.0,2014,07,26,SIDIROKASTRO
2014-07-26,18695854.4763986,2014,07,26,KIPI
2014-07-26,0.0,2014,07,26,NEA MESIMVRIA
2014-07-27,26505531.1744439,2014,07,27,AGIA TRIADA
2014-07-27,0.0,2014,07,27,SIDIROKASTRO
2014-07-27,16191371.7019277,2014,07,27,KIPI
2014-07-27,0.0,2014,07,27,NEA MESIMVRIA
2014-07-28,31233987.9306122,2014,07,28,AGIA TRIADA
2014-07-28,27002948.1680963,2014,07,28,SIDIROKASTRO
2014-07-28,25930414.0695225,2014,07,28,KIPI
2014-07-28,0.0,2014,07,28,NEA MESIMVRIA
2014-07-29,31112342.7413096,2014,07,29,AGIA TRIADA
2014-07-29,37148518.2968726,2014,07,29,SIDIROKASTRO
2014-07-29,25902395.3763722,2014,07,29,KIPI
2014-07-29,0.0,2014,07,29,NEA MESIMVRIA
2014-07-30,33950759.9253896,2014,07,30,AGIA TRIADA
2014-07-30,48797321.9628965,2014,07,30,SIDIROKASTRO
2014-07-30,25928529.6759879,2014,07,30,KIPI
2014-07-30,0.0,2014,07,30,NEA MESIMVRIA
2014-07-31,29435786.4953373,2014,07,31,AGIA TRIADA
2014-07-31,48865483.0773323,2014,07,31,SIDIROKASTRO
2014-07-31,25919845.1741866,2014,07,31,KIPI
2014-07-31,0.0,2014,07,31,NEA MESIMVRIA
2014-08-01,20396920.9208723,2014,08,01,AGIA TRIADA
2014-08-01,45371187.1356695,2014,08,01,SIDIROKASTRO
2014-08-01,25941258.0122853,2014,08,01,KIPI
2014-08-01,0.0,2014,08,01,NEA MESIMVRIA
2014-08-02,26024401.5198759,2014,08,02,AGIA TRIADA
2014-08-02,10217408.6264601,2014,08,02,SIDIROKASTRO
2014-08-02,25948711.7717025,2014,08,02,KIPI
2014-08-02,0.0,2014,08,02,NEA MESIMVRIA
2014-08-03,23700905.7442125,2014,08,03,AGIA TRIADA
2014-08-03,10821249.7506483,2014,08,03,SIDIROKASTRO
2014-08-03,25925999.2111577,2014,08,03,KIPI
2014-08-03,0.0,2014,08,03,NEA MESIMVRIA
2014-08-04,26812003.7936675,2014,08,04,AGIA TRIADA
2014-08-04,28458819.0150054,2014,08,04,SIDIROKASTRO
2014-08-04,25937420.4548963,2014,08,04,KIPI
2014-08-04,0.0,2014,08,04,NEA MESIMVRIA
2014-08-05,32514481.756021,2014,08,05,AGIA TRIADA
2014-08-05,41700354.0793936,2014,08,05,SIDIROKASTRO
2014-08-05,25924087.6571811,2014,08,05,KIPI
2014-08-05,0.0,2014,08,05,NEA MESIMVRIA
2014-08-06,25335387.7140062,2014,08,06,AGIA TRIADA
2014-08-06,44078756.3446151,2014,08,06,SIDIROKASTRO
2014-08-06,25964689.1779675,2014,08,06,KIPI
2014-08-06,0.0,2014,08,06,NEA MESIMVRIA
2014-08-07,18645811.4051815,2014,08,07,AGIA TRIADA
2014-08-07,35512379.4800186,2014,08,07,SIDIROKASTRO
2014-08-07,23638129.0324705,2014,08,07,KIPI
2014-08-07,0.0,2014,08,07,NEA MESIMVRIA
2014-08-08,18547576.1928362,2014,08,08,AGIA TRIADA
2014-08-08,19826405.789392,2014,08,08,SIDIROKASTRO
2014-08-08,23302382.6119238,2014,08,08,KIPI
2014-08-08,0.0,2014,08,08,NEA MESIMVRIA
2014-08-09,21019809.7642107,2014,08,09,AGIA TRIADA
2014-08-09,9037523.27282399,2014,08,09,SIDIROKASTRO
2014-08-09,25990757.1885317,2014,08,09,KIPI
2014-08-09,0.0,2014,08,09,NEA MESIMVRIA
2014-08-10,20813709.0755997,2014,08,10,AGIA TRIADA
2014-08-10,0.0,2014,08,10,SIDIROKASTRO
2014-08-10,23551707.8610069,2014,08,10,KIPI
2014-08-10,0.0,2014,08,10,NEA MESIMVRIA
2014-08-11,27573542.4552363,2014,08,11,AGIA TRIADA
2014-08-11,2024767.27176009,2014,08,11,SIDIROKASTRO
2014-08-11,25953392.0154878,2014,08,11,KIPI
2014-08-11,0.0,2014,08,11,NEA MESIMVRIA
2014-08-12,20847127.1950659,2014,08,12,AGIA TRIADA
2014-08-12,21280631.469291,2014,08,12,SIDIROKASTRO
2014-08-12,25908141.3104172,2014,08,12,KIPI
2014-08-12,0.0,2014,08,12,NEA MESIMVRIA
2014-08-13,25340788.9458913,2014,08,13,AGIA TRIADA
2014-08-13,18565167.5089213,2014,08,13,SIDIROKASTRO
2014-08-13,25937578.3164738,2014,08,13,KIPI
2014-08-13,0.0,2014,08,13,NEA MESIMVRIA
2014-08-14,15693827.3490764,2014,08,14,AGIA TRIADA
2014-08-14,45604657.3353725,2014,08,14,SIDIROKASTRO
2014-08-14,25937212.4929187,2014,08,14,KIPI
2014-08-14,0.0,2014,08,14,NEA MESIMVRIA
2014-08-15,13344280.1450678,2014,08,15,AGIA TRIADA
2014-08-15,9563538.96535674,2014,08,15,SIDIROKASTRO
2014-08-15,25945185.1496061,2014,08,15,KIPI
2014-08-15,0.0,2014,08,15,NEA MESIMVRIA
2014-08-16,13307832.2902367,2014,08,16,AGIA TRIADA
2014-08-16,16954788.6605936,2014,08,16,SIDIROKASTRO
2014-08-16,25924546.2720907,2014,08,16,KIPI
2014-08-16,0.0,2014,08,16,NEA MESIMVRIA
2014-08-17,13762963.4194225,2014,08,17,AGIA TRIADA
2014-08-17,738158.011392602,2014,08,17,SIDIROKASTRO
2014-08-17,25959778.2464907,2014,08,17,KIPI
2014-08-17,0.0,2014,08,17,NEA MESIMVRIA
2014-08-18,2580506.40840227,2014,08,18,AGIA TRIADA
2014-08-18,42510867.5776315,2014,08,18,SIDIROKASTRO
2014-08-18,25937989.1783276,2014,08,18,KIPI
2014-08-18,0.0,2014,08,18,NEA MESIMVRIA
2014-08-19,34096218.9431273,2014,08,19,AGIA TRIADA
2014-08-19,0.0,2014,08,19,SIDIROKASTRO
2014-08-19,25930759.0766093,2014,08,19,KIPI
2014-08-19,0.0,2014,08,19,NEA MESIMVRIA
2014-08-20,44743586.0158053,2014,08,20,AGIA TRIADA
2014-08-20,0.0,2014,08,20,SIDIROKASTRO
2014-08-20,25934829.0883975,2014,08,20,KIPI
2014-08-20,0.0,2014,08,20,NEA MESIMVRIA
2014-08-21,48005493.8578271,2014,08,21,AGIA TRIADA
2014-08-21,0.0,2014,08,21,SIDIROKASTRO
2014-08-21,25924061.9812284,2014,08,21,KIPI
2014-08-21,0.0,2014,08,21,NEA MESIMVRIA
2014-08-22,9894266.28034797,2014,08,22,AGIA TRIADA
2014-08-22,26518489.704546,2014,08,22,SIDIROKASTRO
2014-08-22,25929608.8307372,2014,08,22,KIPI
2014-08-22,0.0,2014,08,22,NEA MESIMVRIA
2014-08-23,0.0,2014,08,23,AGIA TRIADA
2014-08-23,46853029.6229803,2014,08,23,SIDIROKASTRO
2014-08-23,25923583.7707734,2014,08,23,KIPI
2014-08-23,0.0,2014,08,23,NEA MESIMVRIA
2014-08-24,0.0,2014,08,24,AGIA TRIADA
2014-08-24,30886112.4963983,2014,08,24,SIDIROKASTRO
2014-08-24,25945532.79875,2014,08,24,KIPI
2014-08-24,0.0,2014,08,24,NEA MESIMVRIA
2014-08-25,0.0,2014,08,25,AGIA TRIADA
2014-08-25,51074804.1203981,2014,08,25,SIDIROKASTRO
2014-08-25,25928643.2357575,2014,08,25,KIPI
2014-08-25,0.0,2014,08,25,NEA MESIMVRIA
2014-08-26,0.0,2014,08,26,AGIA TRIADA
2014-08-26,65247909.3246448,2014,08,26,SIDIROKASTRO
2014-08-26,25937274.6287611,2014,08,26,KIPI
2014-08-26,0.0,2014,08,26,NEA MESIMVRIA
2014-08-27,0.0,2014,08,27,AGIA TRIADA
2014-08-27,74288524.5583705,2014,08,27,SIDIROKASTRO
2014-08-27,25932662.2628016,2014,08,27,KIPI
2014-08-27,0.0,2014,08,27,NEA MESIMVRIA
2014-08-28,0.0,2014,08,28,AGIA TRIADA
2014-08-28,69955218.0996077,2014,08,28,SIDIROKASTRO
2014-08-28,25942418.8601484,2014,08,28,KIPI
2014-08-28,0.0,2014,08,28,NEA MESIMVRIA
2014-08-29,0.0,2014,08,29,AGIA TRIADA
2014-08-29,42437157.0029036,2014,08,29,SIDIROKASTRO
2014-08-29,25942848.6094201,2014,08,29,KIPI
2014-08-29,0.0,2014,08,29,NEA MESIMVRIA
2014-08-30,0.0,2014,08,30,AGIA TRIADA
2014-08-30,29189728.3728971,2014,08,30,SIDIROKASTRO
2014-08-30,25955888.1467535,2014,08,30,KIPI
2014-08-30,0.0,2014,08,30,NEA MESIMVRIA
2014-08-31,0.0,2014,08,31,AGIA TRIADA
2014-08-31,13805516.4904581,2014,08,31,SIDIROKASTRO
2014-08-31,25943877.6164565,2014,08,31,KIPI
2014-08-31,0.0,2014,08,31,NEA MESIMVRIA
2014-09-01,0.0,2014,09,01,AGIA TRIADA
2014-09-01,46673764.0468116,2014,09,01,SIDIROKASTRO
2014-09-01,25934345.7239171,2014,09,01,KIPI
2014-09-01,0.0,2014,09,01,NEA MESIMVRIA
2014-09-02,0.0,2014,09,02,AGIA TRIADA
2014-09-02,58815958.7849369,2014,09,02,SIDIROKASTRO
2014-09-02,25918774.698252,2014,09,02,KIPI
2014-09-02,0.0,2014,09,02,NEA MESIMVRIA
2014-09-03,0.0,2014,09,03,AGIA TRIADA
2014-09-03,66792083.9151539,2014,09,03,SIDIROKASTRO
2014-09-03,25934804.4518123,2014,09,03,KIPI
2014-09-03,0.0,2014,09,03,NEA MESIMVRIA
2014-09-04,0.0,2014,09,04,AGIA TRIADA
2014-09-04,54716543.0990536,2014,09,04,SIDIROKASTRO
2014-09-04,25933820.9108937,2014,09,04,KIPI
2014-09-04,0.0,2014,09,04,NEA MESIMVRIA
2014-09-05,0.0,2014,09,05,AGIA TRIADA
2014-09-05,48532110.1247867,2014,09,05,SIDIROKASTRO
2014-09-05,25926483.7852266,2014,09,05,KIPI
2014-09-05,0.0,2014,09,05,NEA MESIMVRIA
2014-09-06,0.0,2014,09,06,AGIA TRIADA
2014-09-06,26607338.9742226,2014,09,06,SIDIROKASTRO
2014-09-06,25939069.2231897,2014,09,06,KIPI
2014-09-06,0.0,2014,09,06,NEA MESIMVRIA
2014-09-07,0.0,2014,09,07,AGIA TRIADA
2014-09-07,16726650.1540439,2014,09,07,SIDIROKASTRO
2014-09-07,25932094.9734678,2014,09,07,KIPI
2014-09-07,0.0,2014,09,07,NEA MESIMVRIA
2014-09-08,0.0,2014,09,08,AGIA TRIADA
2014-09-08,42461532.2384024,2014,09,08,SIDIROKASTRO
2014-09-08,25922674.8316137,2014,09,08,KIPI
2014-09-08,0.0,2014,09,08,NEA MESIMVRIA
2014-09-09,19318129.4829202,2014,09,09,AGIA TRIADA
2014-09-09,43572930.6580668,2014,09,09,SIDIROKASTRO
2014-09-09,25946081.4204691,2014,09,09,KIPI
2014-09-09,0.0,2014,09,09,NEA MESIMVRIA
2014-09-10,25071018.0406862,2014,09,10,AGIA TRIADA
2014-09-10,38274036.1172064,2014,09,10,SIDIROKASTRO
2014-09-10,25905640.8547702,2014,09,10,KIPI
2014-09-10,0.0,2014,09,10,NEA MESIMVRIA
2014-09-11,1154214.64117733,2014,09,11,AGIA TRIADA
2014-09-11,56971372.2100317,2014,09,11,SIDIROKASTRO
2014-09-11,25374298.783318,2014,09,11,KIPI
2014-09-11,0.0,2014,09,11,NEA MESIMVRIA
2014-09-12,15327482.2981762,2014,09,12,AGIA TRIADA
2014-09-12,42181454.0527961,2014,09,12,SIDIROKASTRO
2014-09-12,25432032.2732103,2014,09,12,KIPI
2014-09-12,0.0,2014,09,12,NEA MESIMVRIA
2014-09-13,8667208.6831655,2014,09,13,AGIA TRIADA
2014-09-13,45293720.4933839,2014,09,13,SIDIROKASTRO
2014-09-13,25396053.0487634,2014,09,13,KIPI
2014-09-13,0.0,2014,09,13,NEA MESIMVRIA
2014-09-14,11597076.9917231,2014,09,14,AGIA TRIADA
2014-09-14,30958194.8046191,2014,09,14,SIDIROKASTRO
2014-09-14,25445251.7769571,2014,09,14,KIPI
2014-09-14,0.0,2014,09,14,NEA MESIMVRIA
2014-09-15,14787333.9541289,2014,09,15,AGIA TRIADA
2014-09-15,56554941.3192367,2014,09,15,SIDIROKASTRO
2014-09-15,25431488.3259307,2014,09,15,KIPI
2014-09-15,0.0,2014,09,15,NEA MESIMVRIA
2014-09-16,13330177.9532932,2014,09,16,AGIA TRIADA
2014-09-16,56188336.713434,2014,09,16,SIDIROKASTRO
2014-09-16,25436044.9243098,2014,09,16,KIPI
2014-09-16,0.0,2014,09,16,NEA MESIMVRIA
2014-09-17,4672919.03938472,2014,09,17,AGIA TRIADA
2014-09-17,58086326.384733,2014,09,17,SIDIROKASTRO
2014-09-17,25411670.1176612,2014,09,17,KIPI
2014-09-17,0.0,2014,09,17,NEA MESIMVRIA
2014-09-18,0.0,2014,09,18,AGIA TRIADA
2014-09-18,57873647.1285768,2014,09,18,SIDIROKASTRO
2014-09-18,25438139.9843757,2014,09,18,KIPI
2014-09-18,0.0,2014,09,18,NEA MESIMVRIA
2014-09-19,0.0,2014,09,19,AGIA TRIADA
2014-09-19,52998103.5419022,2014,09,19,SIDIROKASTRO
2014-09-19,25433313.8719667,2014,09,19,KIPI
2014-09-19,0.0,2014,09,19,NEA MESIMVRIA
2014-09-20,0.0,2014,09,20,AGIA TRIADA
2014-09-20,42113327.8475963,2014,09,20,SIDIROKASTRO
2014-09-20,25420412.3538185,2014,09,20,KIPI
2014-09-20,0.0,2014,09,20,NEA MESIMVRIA
2014-09-21,0.0,2014,09,21,AGIA TRIADA
2014-09-21,25677614.5909524,2014,09,21,SIDIROKASTRO
2014-09-21,25434563.0035869,2014,09,21,KIPI
2014-09-21,0.0,2014,09,21,NEA MESIMVRIA
2014-09-22,0.0,2014,09,22,AGIA TRIADA
2014-09-22,39474228.1180043,2014,09,22,SIDIROKASTRO
2014-09-22,25435556.3677935,2014,09,22,KIPI
2014-09-22,0.0,2014,09,22,NEA MESIMVRIA
2014-09-23,26237507.8181088,2014,09,23,AGIA TRIADA
2014-09-23,25776217.1132832,2014,09,23,SIDIROKASTRO
2014-09-23,25428634.7558443,2014,09,23,KIPI
2014-09-23,0.0,2014,09,23,NEA MESIMVRIA
2014-09-24,26306516.7307189,2014,09,24,AGIA TRIADA
2014-09-24,24704815.8122216,2014,09,24,SIDIROKASTRO
2014-09-24,25421665.901402,2014,09,24,KIPI
2014-09-24,0.0,2014,09,24,NEA MESIMVRIA
2014-09-25,26364836.8841148,2014,09,25,AGIA TRIADA
2014-09-25,25906379.2472904,2014,09,25,SIDIROKASTRO
2014-09-25,25450563.1689975,2014,09,25,KIPI
2014-09-25,0.0,2014,09,25,NEA MESIMVRIA
2014-09-26,34337452.951752,2014,09,26,AGIA TRIADA
2014-09-26,19846164.4169604,2014,09,26,SIDIROKASTRO
2014-09-26,25443782.7002139,2014,09,26,KIPI
2014-09-26,0.0,2014,09,26,NEA MESIMVRIA
2014-09-27,18064949.2573381,2014,09,27,AGIA TRIADA
2014-09-27,15383200.6228251,2014,09,27,SIDIROKASTRO
2014-09-27,25429659.1484609,2014,09,27,KIPI
2014-09-27,0.0,2014,09,27,NEA MESIMVRIA
2014-09-28,17277078.0018242,2014,09,28,AGIA TRIADA
2014-09-28,12738027.2402864,2014,09,28,SIDIROKASTRO
2014-09-28,25439765.7712693,2014,09,28,KIPI
2014-09-28,0.0,2014,09,28,NEA MESIMVRIA
2014-09-29,15859184.9228346,2014,09,29,AGIA TRIADA
2014-09-29,30763939.3133409,2014,09,29,SIDIROKASTRO
2014-09-29,16461765.0276337,2014,09,29,KIPI
2014-09-29,0.0,2014,09,29,NEA MESIMVRIA
2014-09-30,728516.092529125,2014,09,30,AGIA TRIADA
2014-09-30,57720908.138839,2014,09,30,SIDIROKASTRO
2014-09-30,16964894.2573602,2014,09,30,KIPI
2014-09-30,0.0,2014,09,30,NEA MESIMVRIA
2014-10-01,0.0,2014,10,01,AGIA TRIADA
2014-10-01,51376957.964847,2014,10,01,SIDIROKASTRO
2014-10-01,9969701.32321898,2014,10,01,KIPI
2014-10-01,0.0,2014,10,01,NEA MESIMVRIA
2014-10-02,8488703.7323802,2014,10,02,AGIA TRIADA
2014-10-02,45921038.9099453,2014,10,02,SIDIROKASTRO
2014-10-02,4953003.81661291,2014,10,02,KIPI
2014-10-02,0.0,2014,10,02,NEA MESIMVRIA
2014-10-03,15441848.6391633,2014,10,03,AGIA TRIADA
2014-10-03,41889302.5356296,2014,10,03,SIDIROKASTRO
2014-10-03,4959413.70329096,2014,10,03,KIPI
2014-10-03,0.0,2014,10,03,NEA MESIMVRIA
2014-10-04,0.0,2014,10,04,AGIA TRIADA
2014-10-04,42319522.8516967,2014,10,04,SIDIROKASTRO
2014-10-04,4968426.13567104,2014,10,04,KIPI
2014-10-04,0.0,2014,10,04,NEA MESIMVRIA
2014-10-05,7137353.4088086,2014,10,05,AGIA TRIADA
2014-10-05,48638687.4681384,2014,10,05,SIDIROKASTRO
2014-10-05,4981448.98273891,2014,10,05,KIPI
2014-10-05,0.0,2014,10,05,NEA MESIMVRIA
2014-10-06,18294236.0787276,2014,10,06,AGIA TRIADA
2014-10-06,70269505.1200213,2014,10,06,SIDIROKASTRO
2014-10-06,4991814.14281728,2014,10,06,KIPI
2014-10-06,0.0,2014,10,06,NEA MESIMVRIA
2014-10-07,6605231.91914479,2014,10,07,AGIA TRIADA
2014-10-07,75635526.2428796,2014,10,07,SIDIROKASTRO
2014-10-07,4971484.45535017,2014,10,07,KIPI
2014-10-07,0.0,2014,10,07,NEA MESIMVRIA
2014-10-08,28751019.5428539,2014,10,08,AGIA TRIADA
2014-10-08,74439867.1786688,2014,10,08,SIDIROKASTRO
2014-10-08,4970401.54141386,2014,10,08,KIPI
2014-10-08,0.0,2014,10,08,NEA MESIMVRIA
2014-10-09,16348957.3022359,2014,10,09,AGIA TRIADA
2014-10-09,66355458.3083982,2014,10,09,SIDIROKASTRO
2014-10-09,4958817.87111784,2014,10,09,KIPI
2014-10-09,0.0,2014,10,09,NEA MESIMVRIA
2014-10-10,13350811.5440659,2014,10,10,AGIA TRIADA
2014-10-10,65413721.5462021,2014,10,10,SIDIROKASTRO
2014-10-10,4929010.11976282,2014,10,10,KIPI
2014-10-10,0.0,2014,10,10,NEA MESIMVRIA
2014-10-11,0.0,2014,10,11,AGIA TRIADA
2014-10-11,42436710.9404438,2014,10,11,SIDIROKASTRO
2014-10-11,4976463.47099096,2014,10,11,KIPI
2014-10-11,0.0,2014,10,11,NEA MESIMVRIA
2014-10-12,9132821.11538127,2014,10,12,AGIA TRIADA
2014-10-12,44799650.9076401,2014,10,12,SIDIROKASTRO
2014-10-12,4992182.3825733,2014,10,12,KIPI
2014-10-12,0.0,2014,10,12,NEA MESIMVRIA
2014-10-13,4208212.60817163,2014,10,13,AGIA TRIADA
2014-10-13,69404865.1284438,2014,10,13,SIDIROKASTRO
2014-10-13,4988792.58474261,2014,10,13,KIPI
2014-10-13,0.0,2014,10,13,NEA MESIMVRIA
2014-10-14,15317036.9549716,2014,10,14,AGIA TRIADA
2014-10-14,57561238.2804708,2014,10,14,SIDIROKASTRO
2014-10-14,4999252.64819703,2014,10,14,KIPI
2014-10-14,0.0,2014,10,14,NEA MESIMVRIA
2014-10-15,23690983.2872744,2014,10,15,AGIA TRIADA
2014-10-15,48760179.3669792,2014,10,15,SIDIROKASTRO
2014-10-15,4988396.84341177,2014,10,15,KIPI
2014-10-15,0.0,2014,10,15,NEA MESIMVRIA
2014-10-16,13177180.9485712,2014,10,16,AGIA TRIADA
2014-10-16,43673111.5765676,2014,10,16,SIDIROKASTRO
2014-10-16,13000301.5732853,2014,10,16,KIPI
2014-10-16,0.0,2014,10,16,NEA MESIMVRIA
2014-10-17,12293472.6691768,2014,10,17,AGIA TRIADA
2014-10-17,46572435.0023273,2014,10,17,SIDIROKASTRO
2014-10-17,20104915.0113954,2014,10,17,KIPI
2014-10-17,0.0,2014,10,17,NEA MESIMVRIA
2014-10-18,0.0,2014,10,18,AGIA TRIADA
2014-10-18,40941981.126848,2014,10,18,SIDIROKASTRO
2014-10-18,16195402.338474,2014,10,18,KIPI
2014-10-18,0.0,2014,10,18,NEA MESIMVRIA
2014-10-19,0.0,2014,10,19,AGIA TRIADA
2014-10-19,25862527.151628,2014,10,19,SIDIROKASTRO
2014-10-19,11651259.1013486,2014,10,19,KIPI
2014-10-19,0.0,2014,10,19,NEA MESIMVRIA
2014-10-20,0.0,2014,10,20,AGIA TRIADA
2014-10-20,43624903.8610723,2014,10,20,SIDIROKASTRO
2014-10-20,9864648.14567918,2014,10,20,KIPI
2014-10-20,0.0,2014,10,20,NEA MESIMVRIA
2014-10-21,0.0,2014,10,21,AGIA TRIADA
2014-10-21,52554044.4843407,2014,10,21,SIDIROKASTRO
2014-10-21,4342792.46037669,2014,10,21,KIPI
2014-10-21,0.0,2014,10,21,NEA MESIMVRIA
2014-10-22,10847947.5026728,2014,10,22,AGIA TRIADA
2014-10-22,35797652.2153512,2014,10,22,SIDIROKASTRO
2014-10-22,5688230.66472752,2014,10,22,KIPI
2014-10-22,0.0,2014,10,22,NEA MESIMVRIA
2014-10-23,11619413.9287681,2014,10,23,AGIA TRIADA
2014-10-23,33559045.0938671,2014,10,23,SIDIROKASTRO
2014-10-23,3.82277791280293,2014,10,23,KIPI
2014-10-23,0.0,2014,10,23,NEA MESIMVRIA
2014-10-24,0.0,2014,10,24,AGIA TRIADA
2014-10-24,52003160.3940865,2014,10,24,SIDIROKASTRO
2014-10-24,5016367.82534804,2014,10,24,KIPI
2014-10-24,0.0,2014,10,24,NEA MESIMVRIA
2014-10-25,0.0,2014,10,25,AGIA TRIADA
2014-10-25,42035256.3889443,2014,10,25,SIDIROKASTRO
2014-10-25,9381154.21682921,2014,10,25,KIPI
2014-10-25,0.0,2014,10,25,NEA MESIMVRIA
2014-10-26,7033287.88407205,2014,10,26,AGIA TRIADA
2014-10-26,42223401.9327526,2014,10,26,SIDIROKASTRO
2014-10-26,5920282.90366415,2014,10,26,KIPI
2014-10-26,0.0,2014,10,26,NEA MESIMVRIA
2014-10-27,12029183.1097402,2014,10,27,AGIA TRIADA
2014-10-27,47309286.6879447,2014,10,27,SIDIROKASTRO
2014-10-27,13034328.8139824,2014,10,27,KIPI
2014-10-27,0.0,2014,10,27,NEA MESIMVRIA
2014-10-28,12417733.9195695,2014,10,28,AGIA TRIADA
2014-10-28,57650994.3591108,2014,10,28,SIDIROKASTRO
2014-10-28,7737111.15066262,2014,10,28,KIPI
2014-10-28,0.0,2014,10,28,NEA MESIMVRIA
2014-10-29,12397084.1881894,2014,10,29,AGIA TRIADA
2014-10-29,54939575.7142541,2014,10,29,SIDIROKASTRO
2014-10-29,18864737.1535057,2014,10,29,KIPI
2014-10-29,0.0,2014,10,29,NEA MESIMVRIA
2014-10-30,12399872.6837757,2014,10,30,AGIA TRIADA
2014-10-30,71805914.067868,2014,10,30,SIDIROKASTRO
2014-10-30,9484763.44223605,2014,10,30,KIPI
2014-10-30,0.0,2014,10,30,NEA MESIMVRIA
2014-10-31,3129725.52599441,2014,10,31,AGIA TRIADA
2014-10-31,72834550.4466166,2014,10,31,SIDIROKASTRO
2014-10-31,10149971.2232286,2014,10,31,KIPI
2014-10-31,0.0,2014,10,31,NEA MESIMVRIA
2014-11-01,0.0,2014,11,01,AGIA TRIADA
2014-11-01,63990949.9190992,2014,11,01,SIDIROKASTRO
2014-11-01,5105547.43213528,2014,11,01,KIPI
2014-11-01,0.0,2014,11,01,NEA MESIMVRIA
2014-11-02,0.0,2014,11,02,AGIA TRIADA
2014-11-02,62139346.0336459,2014,11,02,SIDIROKASTRO
2014-11-02,7162249.73132345,2014,11,02,KIPI
2014-11-02,0.0,2014,11,02,NEA MESIMVRIA
2014-11-03,17855832.2833319,2014,11,03,AGIA TRIADA
2014-11-03,72428014.1077643,2014,11,03,SIDIROKASTRO
2014-11-03,8220895.01701336,2014,11,03,KIPI
