,Date,Timeseries ID,ID,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
16,2014-09-17,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.7838258315443,524.6172843674158,522.5870203304638,522.4925299279321,522.2825463601749,524.0762106802664,522.8626192538469,532.9328644563477,486.8546004659729,2.579502025238007,0.0,0.0,0.0,0.0,0.0
17,2014-09-18,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2014-09-19,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2014-09-20,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2014-09-21,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2014-09-22,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2014-09-23,0,AGIA TRIADA,1192.924860403416,1191.095359551692,1180.914561920131,1189.993040720755,1188.098686535899,1191.3353063392576,1193.089055623112,1179.7200027749732,1178.429373975757,0.0,376.2920860231935,1141.3657924834763,1148.6017833051549,1185.462674785659,1130.6350850249007,1100.3505499209691,1178.671522591322,1206.7484313510763,1196.680206050465,1201.756607728021,1161.9531082246456,1195.1288847113906,1198.5657538110102,1197.9147090773058
23,2014-09-24,0,AGIA TRIADA,1062.7004889838129,1069.189786046786,1060.9544226372284,1054.4940369665396,1054.6478855246994,1057.88280151319,1060.938719649487,1106.924080073749,1126.514287134563,1154.543463885874,1191.14550347415,1196.7357220900024,1208.6898501206465,1193.8369751023197,1183.6667510257776,1127.975848964417,1049.2458812061052,1052.6867862745764,1054.832802332841,1054.4345224783233,1059.4541433873983,1064.048647003813,1064.8279505329178,1064.544427769142
24,2014-09-25,0,AGIA TRIADA,1092.7977701041784,1091.2818234385552,1093.7827858544076,1095.2200102140343,1094.4564745646694,1094.249690781823,1094.378929173947,1101.6650223051738,1130.603273812801,1128.229166875776,1131.8987882266042,1134.6229829415454,1142.89552900353,1138.7747513425036,1138.1494650614582,1137.2420996365615,1076.961531532787,1062.0206582795556,1060.2198810141758,1061.853963762836,1061.2145051805792,1081.347054176009,1094.4755551970616,1095.0458621642467
25,2014-09-26,0,AGIA TRIADA,1447.6610679199223,1446.1937437567456,1446.7227770689638,1446.2692210438609,1447.4779924185846,1446.9856085164845,1475.055488300904,1517.1831103594145,1518.6390199203934,1132.4041176576648,1276.1777509640533,1441.8992060795772,1449.4087022417666,1453.926581356698,1444.6943816022442,1445.4511224792618,1445.7929175665622,1445.499225535174,1445.5377075744382,1445.3780464451238,1446.65458502638,1457.9757220303095,1453.8823397819376,1449.862647908899
26,2014-09-27,0,AGIA TRIADA,672.9967873655058,672.607418606239,669.9213943698675,590.1198569875507,514.7006045800945,518.0577542195335,517.8273459581411,516.9310284209424,516.6378423948024,1518.7390961793076,1152.819035771896,821.9331571372917,821.3304551233753,818.7691947575507,818.3199273904501,816.3268553398265,818.7656520235536,821.9495857611332,821.4291625214631,821.9013424476841,822.761434980156,824.1763361464947,590.4382894699439,632.4600164289099
27,2014-09-28,0,AGIA TRIADA,897.838860229309,908.2969186932446,915.9066556734258,919.4438161628516,919.0287215609862,919.536905557383,919.330458826215,918.8832314819176,921.406613687852,522.4574546688003,524.1897960734607,524.0397579793303,520.9889441480508,521.4682566014166,524.8258359547928,525.8098093813195,531.5632101487636,527.7459766889829,525.218409836813,526.1320710951522,626.310774553731,885.7840701393166,897.4255880379322,898.3676532126178
28,2014-09-29,0,AGIA TRIADA,520.5054491548761,520.7458079612243,519.8631614953367,520.37537890885,513.315167747393,511.76157582702695,512.8276139662345,514.4356559454202,519.1578975249707,925.5646003389612,916.8852108787923,941.2977902902792,933.7683543314926,911.6305083564916,937.2392160456122,907.9057567380726,899.8272245895386,740.8812125810557,547.2407645362204,519.1872934949604,520.1169556114288,516.7427955349831,515.3142539650283,513.8304298671234
29,2014-09-30,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.5640740917006,212.29974376400463,0.5464749367813414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2014-10-01,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2014-10-02,0,AGIA TRIADA,533.3412609969159,689.7422002460362,688.3684140554176,682.2876860197539,683.3341371228871,684.8083227287145,685.9176812370392,684.3884819934391,678.1218081910463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0761739635855,495.37088190084125,526.5953122584006,524.8519078402004,517.5707743941883
32,2014-10-03,0,AGIA TRIADA,640.8128650269244,639.2395911377376,636.8255343190833,648.6361470557632,670.6482035883183,670.9559960035912,669.0983026750397,669.3382919339058,595.9693030870044,689.5354777810016,649.2412375141771,652.5513474387969,641.5960287129745,637.927129705307,647.1592223484123,646.3589460739237,626.7114676816261,625.3016611612113,628.0399500901702,634.4306355432631,636.6074993153928,642.5385232558973,641.7444500207577,640.7308727237536
33,2014-10-04,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2014-10-05,0,AGIA TRIADA,517.9665598061314,513.4189758587335,511.6215490155912,511.57715488164575,510.65596140539407,511.3023859752669,512.251287066464,513.3996347911661,513.7599844725863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71804501425853,475.4027909713941,509.62940699768046,510.3265053427028,514.3258777760494,514.554980782493
35,2014-10-06,0,AGIA TRIADA,1097.9929410290408,1095.7196410612032,1067.0279532420298,1062.6296145784572,848.671803221323,805.8190974152856,808.3867786700769,806.3632868763767,809.9151506329766,514.986572198997,515.9964088311536,514.1950168261449,514.2559163674258,535.1150730206057,529.4439195657748,520.984046993528,519.390773624683,742.8921330660876,743.5634771273592,744.9847988809092,745.578677636681,746.7894814551745,952.2506938179364,1098.849303712975
36,2014-10-07,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.2595740122523,569.3343337248614,515.224801150336,518.2212730536664,520.1095698677946,525.112324654981,528.2153466393133,521.0450691059802,543.5765801095104,549.6324360146805,530.5779073210191,476.4619354358165,7.089850094121463,3.321375553538301,0.2236752082204263
37,2014-10-08,0,AGIA TRIADA,1367.9942039817945,1368.601823373686,1252.6799046421577,816.6507741404281,807.814637304229,806.3730345129876,809.7014961731867,810.075877666838,806.896454131181,0.1559600266140733,623.8857250070422,1660.0062263419647,1675.441113616533,1697.1388534981145,1707.4122264184448,1701.7931771224785,1394.3558407948528,1351.3780524707224,1355.4596179974396,1355.943679607626,1355.6310431965353,1365.3120805982935,1367.2579709334125,1367.8147261426743
38,2014-10-09,0,AGIA TRIADA,675.1952624730211,668.8829477519151,666.0147873573821,666.2470173759484,659.6672031464567,660.618256117857,661.3740953915955,660.5726587895749,663.0273383510389,795.7878715079952,796.6129151805138,800.81622427857,727.2200334590348,657.6998366358785,654.414415087533,640.4547362133729,654.640794619267,660.2945114035916,649.9924745858375,661.4334946533014,678.6014855337327,679.1390620255407,676.488161258808,676.2703193373782
39,2014-10-10,0,AGIA TRIADA,519.207936975705,515.9986055117382,512.0713449521918,514.6090011332346,512.7364830415235,512.9124331670199,514.3222684508497,515.1581773906266,467.01626577851897,669.4783234503778,660.8677971449653,663.5730770932207,655.1344489690098,642.9530185252224,646.2427289044198,642.6692698230339,599.8612629997828,513.4228276046204,512.1878093089421,514.8803607399719,519.5699312137324,520.4156427359188,520.3942123598554,519.8414976281937
40,2014-10-11,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2014-10-12,0,AGIA TRIADA,531.3664452891685,602.5973914880681,704.6113845191527,722.356407196382,727.4629600110142,722.859387657202,718.6990651871018,718.4000298928686,717.8307015790559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.017638388738,519.5147597052988,541.1401944521106,533.937230279923,533.5908395002522,532.1827476871856
42,2014-10-13,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.6653927608934,594.2264631735302,511.90932682829424,522.132719611814,520.9791319739302,523.568349860672,526.3680808163033,295.0148494489524,2.554558929557815,2.4676935741878423,1.4126918647730735,3.608944244084817,0.4690996246188114,0.7769957645516452,0.0
43,2014-10-14,0,AGIA TRIADA,758.0649258875314,757.8360427492424,748.2440135186853,744.0772696147018,746.4348647020659,747.1113014493179,752.319796356793,752.7591434569881,744.306836119937,0.0,0.0,0.0,577.4533489387409,798.9206273108638,769.2019852408666,763.607137868486,764.9472316177059,744.4194023630502,713.4389461428443,675.3373373433213,716.1452076243295,689.1677609036333,684.257859052152,708.8114413474152
44,2014-10-15,0,AGIA TRIADA,1198.7798116939562,1189.623016676484,1184.1630476575956,1199.095866076486,1200.2553720082142,1198.0769152180794,1198.7619714303737,1196.1864238356525,1178.968176609939,748.5040001654311,769.1472756111222,762.106435789423,780.9734396874832,789.9416153732274,784.3843653614857,782.8146308020296,783.3049978988927,782.7780844486093,725.7168839379541,731.9095756703522,1065.9722967796713,1137.4801224100534,1175.4851634925822,1188.1522553994607
45,2014-10-16,0,AGIA TRIADA,537.6726152418896,539.4617848872634,539.1562332996418,538.7843974854123,538.8397875465824,539.915201220254,540.891816400948,540.5765957121471,541.6964391854613,885.5898693427683,547.1849692237855,528.8344444033412,533.1261022585633,531.111492650216,532.4950742953781,532.0106671550731,530.9215111285002,530.6114418155856,530.2860901557054,533.169331547439,536.718926583082,534.1424719593492,534.4130624918977,533.8323500004201
46,2014-10-17,0,AGIA TRIADA,529.0493375854709,526.903762491043,526.6969939922396,529.5259037039796,529.8288431586709,528.6881280660239,529.0243925093396,508.4093618525092,1.101174294279892,543.0640252605328,542.3758101028075,540.5371678610137,540.7152330643075,540.7266257936537,542.1513198628007,541.3968713989116,537.9147990719839,541.252222598465,540.192060214419,542.2448809415979,542.0324147143641,543.6103253404768,542.7544084865469,535.2406217679348
47,2014-10-18,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2014-10-19,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2014-10-20,0,AGIA TRIADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
